白名单,#genre#
画渣花小烙,http://iptv.jxpan.vip:18888/aio/douyu/9072066
晓麦讲电影,http://iptv.jxpan.vip:18888/aio/douyu/453963
流心影者,http://iptv.jxpan.vip:18888/aio/douyu/9447717
蓝格雷,http://iptv.jxpan.vip:18888/aio/douyu/5124602
少年看电影,http://iptv.jxpan.vip:18888/aio/douyu/8762120
大白话来也,http://iptv.jxpan.vip:18888/aio/douyu/9412287
王子和史蒂文,http://iptv.jxpan.vip:18888/aio/douyu/9583975
老王追剧吧,http://iptv.jxpan.vip:18888/aio/douyu/9937291
网友咸几几,http://iptv.jxpan.vip:18888/aio/douyu/2174405
爱星影视,http://iptv.jxpan.vip:18888/aio/douyu/9476806
BuriedAlien的号,http://iptv.jxpan.vip:18888/aio/douyu/9440728
天才霸总的狐崽崽,http://iptv.jxpan.vip:18888/aio/douyu/10394922
花町馆长,http://iptv.jxpan.vip:18888/aio/douyu/2295993
神奇的老皮AmazingLP,http://iptv.jxpan.vip:18888/aio/douyu/8891285
探秘者大正,http://iptv.jxpan.vip:18888/aio/douyu/9330485
据说放映室,http://iptv.jxpan.vip:18888/aio/douyu/8837964
影视梗大叔,http://iptv.jxpan.vip:18888/aio/douyu/9480648
阿轩速看,http://iptv.jxpan.vip:18888/aio/douyu/9542676
鑫酱盘动漫,http://iptv.jxpan.vip:18888/aio/douyu/9547575
看不见的罗杰,http://iptv.jxpan.vip:18888/aio/douyu/8821917
总之看电影,http://iptv.jxpan.vip:18888/aio/douyu/8978669
鲨说电影,http://iptv.jxpan.vip:18888/aio/douyu/9544628
阿依图娜,http://iptv.jxpan.vip:18888/aio/douyu/9047046
酒痴东梦a,http://iptv.jxpan.vip:18888/aio/douyu/9477805
一只魔玩,http://iptv.jxpan.vip:18888/aio/douyu/9606281
小爱看大片,http://iptv.jxpan.vip:18888/aio/douyu/9312805
御前狼王顾云川,http://iptv.jxpan.vip:18888/aio/douyu/9517289
泽静,http://iptv.jxpan.vip:18888/aio/douyu/9055742
鹿老尸,http://iptv.jxpan.vip:18888/aio/douyu/857979
村野趣事荟,http://iptv.jxpan.vip:18888/aio/douyu/5794474
好像视说故事,http://iptv.jxpan.vip:18888/aio/douyu/8891883
宝蓝和朋友们,http://iptv.jxpan.vip:18888/aio/douyu/9283356
话龙电竞,http://iptv.jxpan.vip:18888/aio/douyu/9957571
KBShinya,http://iptv.jxpan.vip:18888/aio/douyu/8970851
是脑洞君君君,http://iptv.jxpan.vip:18888/aio/douyu/9360149
一条正弦sin,http://iptv.jxpan.vip:18888/aio/douyu/9497985
每日好电影V,http://iptv.jxpan.vip:18888/aio/douyu/9533302
轩邈Elias,http://iptv.jxpan.vip:18888/aio/douyu/9412454
会火娱乐,http://iptv.jxpan.vip:18888/aio/douyu/9442836
民工小代,http://iptv.jxpan.vip:18888/aio/douyu/9616619
野生岛民,http://iptv.jxpan.vip:18888/aio/douyu/10217843
王坑坑聊电影,http://iptv.jxpan.vip:18888/aio/douyu/9402110
末日说电影,http://iptv.jxpan.vip:18888/aio/douyu/9431125
猫总白一航,http://iptv.jxpan.vip:18888/aio/douyu/9517105
野格影视,http://iptv.jxpan.vip:18888/aio/douyu/9931766
小岛讲电影,http://iptv.jxpan.vip:18888/aio/douyu/9390955
夏夜柚子树,http://iptv.jxpan.vip:18888/aio/douyu/9606419
旺仔大哥哥阿,http://iptv.jxpan.vip:18888/aio/douyu/9629361
开箱嘤嘤怪,http://iptv.jxpan.vip:18888/aio/douyu/10319056
涛浪浪电影,http://iptv.jxpan.vip:18888/aio/douyu/5424258
微梦屋,http://iptv.jxpan.vip:18888/aio/douyu/7027040
绘说篮球C,http://iptv.jxpan.vip:18888/aio/douyu/9401305
UP主DJC,http://iptv.jxpan.vip:18888/aio/douyu/9429545
香菜碎碎念鸭,http://iptv.jxpan.vip:18888/aio/douyu/9663665
乌拉吖有剧,http://iptv.jxpan.vip:18888/aio/douyu/10075154
马老师是马也Sama,http://iptv.jxpan.vip:18888/aio/douyu/8821892
阿九筒的春天,http://iptv.jxpan.vip:18888/aio/douyu/3705679
田园小漠,http://iptv.jxpan.vip:18888/aio/douyu/8669435
奇妙博物馆,http://iptv.jxpan.vip:18888/aio/douyu/9409723
关云猖,http://iptv.jxpan.vip:18888/aio/douyu/8820996
油兔不二字幕组,http://iptv.jxpan.vip:18888/aio/douyu/8850453
十里说,http://iptv.jxpan.vip:18888/aio/douyu/9064711
可乐撩电影,http://iptv.jxpan.vip:18888/aio/douyu/9371552
秀才侃娱乐,http://iptv.jxpan.vip:18888/aio/douyu/9382873
丽姐说电影,http://iptv.jxpan.vip:18888/aio/douyu/9437283
湖南花戏,http://iptv.jxpan.vip:18888/aio/douyu/12091975
天才简史,http://iptv.jxpan.vip:18888/aio/douyu/8662915
起来啦小躺,http://iptv.jxpan.vip:18888/aio/douyu/8849047
猪弟驸马爷,http://iptv.jxpan.vip:18888/aio/douyu/8862501
阿忙赶海,http://iptv.jxpan.vip:18888/aio/douyu/9348876
世界纪录大全,http://iptv.jxpan.vip:18888/aio/douyu/9406359
马小跳在这儿,http://iptv.jxpan.vip:18888/aio/douyu/9722147
刘也变z,http://iptv.jxpan.vip:18888/aio/douyu/9489079
荒野建筑指南,http://iptv.jxpan.vip:18888/aio/douyu/10226974
菠萝说电影,http://iptv.jxpan.vip:18888/aio/douyu/3714736
华白雨,http://iptv.jxpan.vip:18888/aio/douyu/9495454
是纯洁上校,http://iptv.jxpan.vip:18888/aio/douyu/9666042
搞笑孟文明,http://iptv.jxpan.vip:18888/aio/douyu/9766337
瑟克斯潘克斯,http://iptv.jxpan.vip:18888/aio/douyu/9370434
芳芳说故事,http://iptv.jxpan.vip:18888/aio/douyu/9401905
爱玩客iVankr,http://iptv.jxpan.vip:18888/aio/douyu/317409
py86阿,http://iptv.jxpan.vip:18888/aio/douyu/8849954
淼漫迷,http://iptv.jxpan.vip:18888/aio/douyu/9455567
酉晨君,http://iptv.jxpan.vip:18888/aio/douyu/9484541
天堂电影1895,http://iptv.jxpan.vip:18888/aio/douyu/9573592
龙哥盘电影,http://iptv.jxpan.vip:18888/aio/douyu/9736161
鞋荐JMJ,http://iptv.jxpan.vip:18888/aio/douyu/865331
杨山羊goat,http://iptv.jxpan.vip:18888/aio/douyu/6300365
SAO东西又再说SAO话,http://iptv.jxpan.vip:18888/aio/douyu/8833450
电影幕后喵,http://iptv.jxpan.vip:18888/aio/douyu/8884074
拳击大王,http://iptv.jxpan.vip:18888/aio/douyu/9385340
苏八拉西吐槽屋,http://iptv.jxpan.vip:18888/aio/douyu/97643
沫子瞪片,http://iptv.jxpan.vip:18888/aio/douyu/8783035
一颗咕咕星,http://iptv.jxpan.vip:18888/aio/douyu/9388557
祝晓晗,http://iptv.jxpan.vip:18888/aio/douyu/9575293
星空茶茶,http://iptv.jxpan.vip:18888/aio/douyu/8635497
冷孝洪,http://iptv.jxpan.vip:18888/aio/douyu/9527761
鎏酸v,http://iptv.jxpan.vip:18888/aio/douyu/9546016
猫叔说电影,http://iptv.jxpan.vip:18888/aio/douyu/9820039
将军侃片,http://iptv.jxpan.vip:18888/aio/douyu/8529736
笑点组长,http://iptv.jxpan.vip:18888/aio/douyu/9535757
皮皮动漫星球,http://iptv.jxpan.vip:18888/aio/douyu/8841920
王Li差点红,http://iptv.jxpan.vip:18888/aio/douyu/9348469
李会长街溜子,http://iptv.jxpan.vip:18888/aio/douyu/9741805
Co视文化,http://iptv.jxpan.vip:18888/aio/douyu/1060418
滑稽中二梦V,http://iptv.jxpan.vip:18888/aio/douyu/8829706
大汁猪,http://iptv.jxpan.vip:18888/aio/douyu/9191071
W总动员,http://iptv.jxpan.vip:18888/aio/douyu/9480767
渚岸汐潮233,http://iptv.jxpan.vip:18888/aio/douyu/9518082
三新动漫,http://iptv.jxpan.vip:18888/aio/douyu/9548279
小浅说电影,http://iptv.jxpan.vip:18888/aio/douyu/9665834
老王的夜电影院,http://iptv.jxpan.vip:18888/aio/douyu/3498219
漠漠fumiyo,http://iptv.jxpan.vip:18888/aio/douyu/8911070
御魔君,http://iptv.jxpan.vip:18888/aio/douyu/9199976
伦帝电影说,http://iptv.jxpan.vip:18888/aio/douyu/9368091
奇怪电影,http://iptv.jxpan.vip:18888/aio/douyu/9440966
阿魁方言配音,http://iptv.jxpan.vip:18888/aio/douyu/9442903
纸鸢SomniumV,http://iptv.jxpan.vip:18888/aio/douyu/9506782
猫八解说,http://iptv.jxpan.vip:18888/aio/douyu/9542831
血小板呐呐,http://iptv.jxpan.vip:18888/aio/douyu/4285043
话很多的小姐姐们,http://iptv.jxpan.vip:18888/aio/douyu/8611011
搞笑院长,http://iptv.jxpan.vip:18888/aio/douyu/8829915
安琪儿的羽翼,http://iptv.jxpan.vip:18888/aio/douyu/9388783
微笑影视解说,http://iptv.jxpan.vip:18888/aio/douyu/9476790
我是阿树酱,http://iptv.jxpan.vip:18888/aio/douyu/9486020
QLIMES,http://iptv.jxpan.vip:18888/aio/douyu/1039732
吟笑派,http://iptv.jxpan.vip:18888/aio/douyu/2987100
渔民老海,http://iptv.jxpan.vip:18888/aio/douyu/9272327
戴萌兔,http://iptv.jxpan.vip:18888/aio/douyu/9522315
京城笑工坊,http://iptv.jxpan.vip:18888/aio/douyu/10329324
昆仑决KLF,http://iptv.jxpan.vip:18888/aio/douyu/1753007
狂野的种马小说家,http://iptv.jxpan.vip:18888/aio/douyu/8849703
电影七十二变,http://iptv.jxpan.vip:18888/aio/douyu/9323164
铁头与橘子,http://iptv.jxpan.vip:18888/aio/douyu/9450942
锋哥聊商机,http://iptv.jxpan.vip:18888/aio/douyu/9472141
是不是Pro,http://iptv.jxpan.vip:18888/aio/douyu/9475113
齐司礼,http://iptv.jxpan.vip:18888/aio/douyu/9481340
fans圈娱乐,http://iptv.jxpan.vip:18888/aio/douyu/9630581
丛林工程师,http://iptv.jxpan.vip:18888/aio/douyu/9804149
yaoyao说,http://iptv.jxpan.vip:18888/aio/douyu/884073
流小豆,http://iptv.jxpan.vip:18888/aio/douyu/2441228
同学请坐吧,http://iptv.jxpan.vip:18888/aio/douyu/3736649
侃片黑菠萝,http://iptv.jxpan.vip:18888/aio/douyu/5803764
龙又z,http://iptv.jxpan.vip:18888/aio/douyu/9477915
醉我天涯zwty,http://iptv.jxpan.vip:18888/aio/douyu/9479775
MK青凌,http://iptv.jxpan.vip:18888/aio/douyu/9488836
大河庄一世繁华,http://iptv.jxpan.vip:18888/aio/douyu/9501548
3秒爱上学习V,http://iptv.jxpan.vip:18888/aio/douyu/9541736
中二的枫哲酱,http://iptv.jxpan.vip:18888/aio/douyu/9541849
Psyman塞门,http://iptv.jxpan.vip:18888/aio/douyu/9753585
超人正能量,http://iptv.jxpan.vip:18888/aio/douyu/5961006
瓦岗寨主坑爹李,http://iptv.jxpan.vip:18888/aio/douyu/7661496
大胡子魏,http://iptv.jxpan.vip:18888/aio/douyu/8792763
肥宅小草,http://iptv.jxpan.vip:18888/aio/douyu/8887438
罗休休休,http://iptv.jxpan.vip:18888/aio/douyu/9403178
Ido漫说,http://iptv.jxpan.vip:18888/aio/douyu/9456379
露爷说漫,http://iptv.jxpan.vip:18888/aio/douyu/9542830
夏日幻听MCE,http://iptv.jxpan.vip:18888/aio/douyu/9546437
小铁房乐队,http://iptv.jxpan.vip:18888/aio/douyu/9624976
童乐说电影,http://iptv.jxpan.vip:18888/aio/douyu/9660704
老人家小熊猫君,http://iptv.jxpan.vip:18888/aio/douyu/753342
渔村小马,http://iptv.jxpan.vip:18888/aio/douyu/1447771
小红在农村,http://iptv.jxpan.vip:18888/aio/douyu/1492444
冰糖葫芦没放盐V,http://iptv.jxpan.vip:18888/aio/douyu/3505453
BetterMan北北,http://iptv.jxpan.vip:18888/aio/douyu/8507023
mad叶月Mashiro灬,http://iptv.jxpan.vip:18888/aio/douyu/9192932
吃鸡小表弟,http://iptv.jxpan.vip:18888/aio/douyu/9370197
辰哥说电影,http://iptv.jxpan.vip:18888/aio/douyu/9371407
JG影视解说,http://iptv.jxpan.vip:18888/aio/douyu/9391277
5毒士,http://iptv.jxpan.vip:18888/aio/douyu/9406600
孙毛毛Suny,http://iptv.jxpan.vip:18888/aio/douyu/9424103
Ethan清醒思考,http://iptv.jxpan.vip:18888/aio/douyu/9481151
国士无双人物传奇,http://iptv.jxpan.vip:18888/aio/douyu/9544555
第七艺术坊,http://iptv.jxpan.vip:18888/aio/douyu/9737022
名曰老饕,http://iptv.jxpan.vip:18888/aio/douyu/1732550
同行渔猎笔记,http://iptv.jxpan.vip:18888/aio/douyu/2718202
小超讲电影,http://iptv.jxpan.vip:18888/aio/douyu/3432645
阿尔法是只边牧,http://iptv.jxpan.vip:18888/aio/douyu/8662812
铁牛杰哥,http://iptv.jxpan.vip:18888/aio/douyu/8815425
功夫联盟2020,http://iptv.jxpan.vip:18888/aio/douyu/9169624
一颗糖糖canddy,http://iptv.jxpan.vip:18888/aio/douyu/9192852
威生天霖579,http://iptv.jxpan.vip:18888/aio/douyu/9393403
幕撩电影,http://iptv.jxpan.vip:18888/aio/douyu/9486015
Devil青酱,http://iptv.jxpan.vip:18888/aio/douyu/9510544
别闹了美越,http://iptv.jxpan.vip:18888/aio/douyu/9548244
本主儿,http://iptv.jxpan.vip:18888/aio/douyu/9565677
鲁过一世,http://iptv.jxpan.vip:18888/aio/douyu/9716515
开心逛剧场,http://iptv.jxpan.vip:18888/aio/douyu/10329310
安小闫说电影x,http://iptv.jxpan.vip:18888/aio/douyu/1842621
亮亮也是酿酿,http://iptv.jxpan.vip:18888/aio/douyu/4340136
李李李蚊香,http://iptv.jxpan.vip:18888/aio/douyu/4786399
枫泽雨畔,http://iptv.jxpan.vip:18888/aio/douyu/5279518
已知艺术家漫画解说,http://iptv.jxpan.vip:18888/aio/douyu/5907076
某声悠,http://iptv.jxpan.vip:18888/aio/douyu/8896100
内蒙卡秋,http://iptv.jxpan.vip:18888/aio/douyu/9067858
羽翼天使的挽歌,http://iptv.jxpan.vip:18888/aio/douyu/9193179
0小行家0,http://iptv.jxpan.vip:18888/aio/douyu/9280356
王德发的导演小阿伟,http://iptv.jxpan.vip:18888/aio/douyu/9430799
君笑坊,http://iptv.jxpan.vip:18888/aio/douyu/9444093
婧公子,http://iptv.jxpan.vip:18888/aio/douyu/9464182
周墨看电影,http://iptv.jxpan.vip:18888/aio/douyu/9505584
金渐层沈同学,http://iptv.jxpan.vip:18888/aio/douyu/9516467
娱乐新番,http://iptv.jxpan.vip:18888/aio/douyu/9564845
火宗君丶,http://iptv.jxpan.vip:18888/aio/douyu/9580477
一朵老香菇解说,http://iptv.jxpan.vip:18888/aio/douyu/10050914
大笑影院,http://iptv.jxpan.vip:18888/aio/douyu/10329300
CCTV1HD,http://120.76.248.139/live/bfgd/4200000201.m3u8
CCTV2HD,http://120.76.248.139/live/bfgd/4200000061.m3u8
CCTV3HD,http://120.76.248.139/live/bfgd/4200000062.m3u8
CCTV4HD,http://120.76.248.139/live/bfgd/4200000063.m3u8
CCTV5HD,http://120.76.248.139/live/bfgd/4200000064.m3u8
CCTV5+HD,http://120.76.248.139/live/bfgd/4200000246.m3u8
CCTV7HD,http://120.76.248.139/live/bfgd/4200000127.m3u8
CCTV8HD,http://120.76.248.139/live/bfgd/4200000066.m3u8
CCTV9HD,http://120.76.248.139/live/bfgd/4200000128.m3u8
CCTV10HD,http://120.76.248.139/live/bfgd/4200000129.m3u8
CCTV11HD,http://120.76.248.139/live/bfgd/4200000130.m3u8
CCTV12HD,http://120.76.248.139/live/bfgd/4200000131.m3u8
CCTV13HD,http://120.76.248.139/live/bfgd/4200000067.m3u8
CCTV14HD,http://120.76.248.139/live/bfgd/4200000132.m3u8
CCTV15HD,http://120.76.248.139/live/bfgd/4200000133.m3u8
CCTV17HD,http://120.76.248.139/live/bfgd/4200000204.m3u8
安徽卫视HD,http://120.76.248.139/live/bfgd/4200000096.m3u8
北京卫视HD,http://120.76.248.139/live/bfgd/4200000083.m3u8
重庆|重庆汽摩,http://120.76.248.139/live/bfgd/4200000168.m3u8
重庆卫视HD,http://120.76.248.139/live/bfgd/4200000107.m3u8
东方卫视HD,http://120.76.248.139/live/bfgd/4200000093.m3u8
东南卫视HD,http://120.76.248.139/live/bfgd/4200000483.m3u8
广东卫视HD,http://120.76.248.139/live/bfgd/4200000092.m3u8
甘肃卫视HD,http://120.76.248.139/live/bfgd/4200000119.m3u8
广西卫视HD,http://120.76.248.139/live/bfgd/4200000116.m3u8
贵州|天元围棋,http://120.76.248.139/live/bfgd/4200000633.m3u8
贵州卫视HD,http://120.76.248.139/live/bfgd/4200000101.m3u8
河南卫视HD,http://120.76.248.139/live/bfgd/4200000339.m3u8
湖北卫视HD,http://120.76.248.139/live/bfgd/4200000102.m3u8
河北卫视HD,http://120.76.248.139/live/bfgd/4200000108.m3u8
湖南卫视HD,http://120.76.248.139/live/bfgd/4200000086.m3u8
吉林卫视HD,http://120.76.248.139/live/bfgd/4200000097.m3u8
江苏卫视HD,http://120.76.248.139/live/bfgd/4200000085.m3u8
江西卫视HD,http://120.76.248.139/live/bfgd/4200000098.m3u8
辽宁|辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8
辽宁|辽宁都市,http://120.76.248.139/live/bfgd/4200000610.m3u8
辽宁|辽宁都市,http://120.76.248.139/live/bfgd/4200000068.m3u8
辽宁|辽宁公共,http://120.76.248.139/live/bfgd/4200000481.m3u8
辽宁|辽宁公共,http://120.76.248.139/live/bfgd/4200000077.m3u8
辽宁|辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8
辽宁|辽宁经济,http://120.76.248.139/live/bfgd/4200000480.m3u8
辽宁|辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8
辽宁|辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8
辽宁|辽宁体育,http://120.76.248.139/live/bfgd/4200000611.m3u8
辽宁卫视HD,http://120.76.248.139/live/bfgd/4200000058.m3u8
辽宁|辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8
海南卫视HD,http://120.76.248.139/live/bfgd/4200000473.m3u8
四川卫视HD,http://120.76.248.139/live/bfgd/4200000103.m3u8
山东卫视HD,http://120.76.248.139/live/bfgd/4200000099.m3u8
陕西卫视HD,http://120.76.248.139/live/bfgd/4200000512.m3u8
经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800
农牧频道,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
内蒙古蒙古语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800
长春九台区,http://stream10.jlntv.cn/jiutaitv/playlist.m3u8
长春德惠综合,http://stream11.jlntv.cn/dehuitv/playlist.m3u8
长春农安综合,http://tvbox6.icu/tv/jlntv.php?id=ccnazh
吉林桦甸综合,http://stream10.jlntv.cn/huadian/playlist.m3u8
吉林磐石综合,http://stream5.jlntv.cn/ps/playlist.m3u8
通化新闻综合,http://tvbox6.icu/tv/jlntv.php?id=thxwzh
通化集安综合,http://tvbox6.icu/tv/jlntv.php?id=thjazh
通化梅河口综合,http://tvbox6.icu/tv/jlntv.php?id=thmhkzh
通化通化县综合,http://stream5.jlntv.cn/thx/playlist.m3u8
白山综合,http://tvbox6.icu/tv/jlntv.php?id=bszh
辽源新闻综合,http://tvbox6.icu/tv/jlntv.php?id=lyxwzh
四平综合,http://tvbox6.icu/tv/jlntv.php?id=spzh
白城新闻综合,http://tvbox6.icu/tv/jlntv.php?id=bcxwzh
松原综合,http://tvbox6.icu/tv/jlntv.php?id=syzh
松原公共,http://tvbox6.icu/tv/jlntv.php?id=sygg
松原前郭综合,http://tvbox6.icu/tv/jlntv.php?id=syqgzh
延边敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
苏州4K,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
衢州开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
河南|鹤岗新闻综合,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
广东经济科教,https://pili-live-hls.kingsmedia.cn/metoo-live/c40c8d3679704d729f3254ca2b98abfe.m3u8
四川|德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
剑阁综合频道,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
康旅频道,https://hwapi.yntv.net/62hdvf/227q43.m3u8


https://tv.850930.xyz/pix.m3u,#genre#


https://freetv.fun/test_channels_original_new.txt,#genre#
cctv16,https://stream1.freetv.fun/cctv16-51.m3u8
cctv16,https://stream1.freetv.fun/cctv16-24.ctv
chc家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-16.ctv
广东少儿,https://stream1.freetv.fun/yan-dong-shao-er-20.ctv
宁海新闻综合,https://stream1.freetv.fun/zhu-hai-xin-wen-zong-he-1.ctv
电影,https://stream1.freetv.fun/dian-ying-78.ctv
电影,https://stream1.freetv.fun/dian-ying-84.ctv
电影,https://stream1.freetv.fun/dian-ying-21.ctv
电影,https://stream1.freetv.fun/dian-ying-9.ctv
电影,https://stream1.freetv.fun/dian-ying-68.ctv
电影,https://stream1.freetv.fun/dian-ying-91.ctv
电影,https://stream1.freetv.fun/dian-ying-8.ctv
电影,https://stream1.freetv.fun/dian-ying-12.ctv
电影,https://stream1.freetv.fun/dian-ying-55.ctv
电影,https://stream1.freetv.fun/dian-ying-66.ctv
mbctv,https://stream1.freetv.fun/mbc-tv-1.ctv
[埃及]mekameleentv,https://stream1.freetv.fun/mekameleentv-3.m3u8
skysports,https://stream1.freetv.fun/skysports-17.ctv
美亚电影,https://stream1.freetv.fun/mei-ya-dian-ying-2.ctv
凤凰电影,https://stream1.freetv.fun/feng-huang-dian-ying-2.ctv
channela,https://stream1.freetv.fun/channel-a-1.ctv
sbs,https://stream1.freetv.fun/sbs-3.ctv
assentv,https://stream1.freetv.fun/assen-tv-1.ctv
kanal58,https://stream1.freetv.fun/kanal-58-2.ctv
мир,https://stream1.freetv.fun/mir-4.ctv
神乐影片1,https://stream1.freetv.fun/shen-le-ying-pian-1-1.ctv
三立台湾台,https://stream1.freetv.fun/san-li-tai-wan-1.ctv
亚洲旅游台,https://stream1.freetv.fun/ya-zhou-lu-you-5.ctv
brtv,https://stream1.freetv.fun/brtv-5.ctv
diyartv,https://stream1.freetv.fun/diyar-tv-2.ctv
kanal23,https://stream1.freetv.fun/kanal-23-2.ctv
msg,https://stream1.freetv.fun/msg-3.ctv
yastv,https://stream1.freetv.fun/yas-tv-2.ctv


https://fel.forxhr.top:2022/down.php/c1d38fe9c83d8387e898a16e0ce5ade1.txt,#genre#
综合❤️CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
财经❤️CCTV2,http://58.19.38.162:9901/tsfile/live/1001_1.m3u8?key=tvbox6_com&playlive=1&authid=0
财经❤️CCTV2,http://[2409:8087:74d9:21::6]/270000001128/9900000502/index.m3u8
综艺❤️CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
中文国际❤️CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
中文国际❤️CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8
体育❤️CCTV5,http://58.19.38.162:9901/tsfile/live/1004_1.m3u8?key=tvbox6_com&playlive=1&authid=0
体育❤️CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
电影❤️CCTV6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
电影❤️CCTV6,http://[2409:8087:74d9:21::6]/270000001128/9900000006/index.m3u8
电视剧❤️CCTV8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
科教❤️CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
科教❤️CCTV10,http://[2409:8087:74d9:21::6]/270000001128/9900000506/index.m3u8
戏曲❤️CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
社会与法❤️CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
世界地理💞❤️CCTV,http://111.61.236.247:9081/hls/62/index.m3u8
风云足球❤️❤️CCTV,http://111.61.236.247:9081/hls/58/index.m3u8
中国教育1台❤️CETV-1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
中国教育2台❤️CETV-2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
中国教育4台❤️CETV-4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8
山东卫视📡,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
北京卫视🔥BRTV,http://[2409:8087:74d9:21::6]/270000001128/9900000516/index.m3u8
北京卫视❤️,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
北京卫视❤️,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226251/index.m3u8
纪实科教🔥BRTV,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
纪实科教🔥BRTV,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225729/index.m3u8
河北杂技❤️,http://101.72.127.38:808/tsfile/live/1005_1.m3u8
纪实科教8K👉,http://49.7.69.235/downflv.brtvcloud.com/8klive/8kliveok.m3u8
KAKU少儿❤️BRTV,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
东方卫视🔥上海,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010054/1.m3u8
东方卫视🔥上海,http://58.19.38.162:9901/tsfile/live/1018_1.m3u8?key=tvbox6_com&playlive=1&authid=0
东方卫视🔥上海,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
上海都市频道🔥,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000012/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000012&IASHttpSessionId=OTT19019320240419154124000281
上海都市频道🔥,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000018926/1.m3u8
七彩戏剧❤️上海,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000010&IASHttpSessionId=OTT19019320240419154124000281
七彩戏剧❤️上海,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000010&IASHttpSessionId=OTT19019320240419154124000281
法治天地❤️上海,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000014/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000014&IASHttpSessionId=OTT19019320240419154124000281
法治天地❤️上海,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000014/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000014&IASHttpSessionId=OTT19019320240419154124000281
