更新时间,#genre#
20250207 02:12,url


RespoTime,whitelist,#genre#
852.00ms,CCTV-11,http://nmmp.asia:35455/gaoma/cctv11.m3u8
852.02ms,Kanal Hovedstaden,http://khkbh.dk:8080/hls/livestream/index.m3u8
852.05ms,E'live Brescia Tv,https://59d7d6f47d7fc.streamlock.net/elivebresciatv/elivebresciatv/playlist.m3u8
852.10ms,[BD]STARZ WEST,https://stream1.freetv.fun/starz-west-24.ctv
852.18ms,吉林卫视,https://epg.pw/stream/20ec706dec67b36d8bd933921ddc77d953bdbb5db85ceb51b4235469b7fa23b2.ctv
852.35ms,Fano Tv,https://diretta.arcapuglia.it:8080/live/fanotv/index.m3u8
852.37ms,湖北卫视,https://stream1.freetv.fun/6596b480fc6b099b72d49f6a87d4f056a3b9d04651cdd0ee732d1b35577dbdf4.m3u8
852.39ms,Tele Foggia,https://59d7d6f47d7fc.streamlock.net/telefoggia/telefoggia/playlist.m3u8
852.42ms,2021爆红《6首女生版伤感DJ》HD,https://vdse.bdstatic.com//2e77709380ad7e6163e80c4d5c179689.mp4
852.45ms,直播室1,http://wouu.net:9977/udp/239.93.1.180:5140
852.54ms,睛彩竞技,http://hangfun.top:35455/itv/1000000006000270001.m3u8?cdn=ystenlive
852.63ms,俄国1VIASATNATUREHISTORY,https://srvx1.selftv.video/cafe/live/playlist.m3u8?checkedby:iptvcat.com
852.64ms,Rete Sole,https://5926fc9c7c5b2.streamlock.net/9332/9332/playlist.m3u8
852.79ms,[BD]恐怖电影解说,https://stream1.freetv.fun/kong-bu-dian-ying-jie-shuo-1.ctv
852.81ms,少儿动画289,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d95f0e7ae4014c289aed82e0a2c57690/1200.m3u8
852.86ms,卖女孩滴小姑凉,https://www.goodiptv.club/douyu/922564
852.91ms,田浅浅w,https://www.goodiptv.club/douyu/9747144
853.06ms,湖南卫视,http://121.33.239.242:9901/tsfile/live/0128_1.m3u8
853.36ms,乌龙闯情关,http://dns.yiandrive.com:15907/huya/26355767
853.47ms,河南卫视,https://stream1.freetv.fun/fb4223368cf11a66a175bd13d3c85ec45923c351e13c75c3a67c5514232729e1.ctv
853.63ms,CCTV+1,https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/playlist.m3u8
853.64ms,金鹰纪实,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-7.m3u8
853.67ms,收藏天下,http://ygbh.site/php/bfgd.php?id=155
853.80ms,[HD]матч! игра,https://stream1.freetv.fun/match--igra-1.ctv
853.81ms,浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
853.85ms,风云音乐,http://120.238.94.10:9901/tsfile/live/1089_1.m3u8
853.86ms,@老熬21:32一三,https://vdm6-ali.hrypl168.com/live/a6.flv
854.02ms,南县综合,http://hnstnx.chinashadt.com:2037/live/10001.stream_360p/chunklist_w553254777.m3u8
854.10ms,哈哈炫动,http://60.12.183.46:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
854.25ms,南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/500k.m3u8?zjiangsd
854.38ms,《涛声依旧》《雾里看花》《窗外》《心雨》《听心》《晚秋》《母亲》,https://vdse.bdstatic.com//db8ba0fda2aad9cb15aa32887a160f06.mp4
854.39ms,生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-5.ctv
854.44ms,RÚV,https://ruv-web-live.akamaized.net/streymi/ruverl/ruverl.m3u8
854.48ms,青春动漫BestTV,https://stream1.freetv.fun/f76fcb63fb8411dcdbaf2436fe6c56ae2ff9f84ff3286b60a2c673d65de670ca.ctv
854.49ms,RTV HB Ⓢ,https://prd-hometv-live-open.spectar.tv/ERO_1_083/playlist.m3u8
854.57ms,[BD]cctv第一剧场,https://stream1.freetv.fun/cctvdi-yi-ju-chang-16.ctv
854.72ms,江苏教育,http://www.pswluo.cn:4000/udp/239.49.8.122:8000
854.78ms,内蒙古卫视,http://121.33.239.242:9901/tsfile/live/0109_1.m3u8
854.95ms,少儿动画014,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d48b15036a4b4a42b430025c696a7fad/1200.m3u8
855.11ms,陕西省戏曲研究院演出,http://gcw.bdcdn.shoujiduoduo.com/v/201030/536f534a25ebab5eb8d10ff75e31dc9c.mp4
855.16ms,[BD]浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-41.ctv
855.31ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-42.ctv
855.62ms,钢琴-湖北古典音乐广播,http://satellitepull.cnr.cn/live/wx32hubfnetgb/playlist.m3u8
855.66ms,周星驰电影,http://epg.112114.xyz/douyu/3990812
855.67ms,江苏综艺,http://jsxhx.net:4001/udp/239.49.8.108:8000
855.71ms,河北卫视,http://www.terrykang.xyz:35455/itv/5000000006000040016.m3u8?cdn=bestzb
855.72ms,爱的奉献3,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/aee1f28cf3e94a5fa7468206d4f417ed/1200.m3u8
855.72ms,CCTV6,http://qjrhc.jydjd.top:2911/udp/224.1.100.84:11111
855.80ms,[SD]凤凰电影,https://stream1.freetv.fun/feng-huang-dian-ying-1.ctv
855.97ms,熊熊乐园29,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/59c667667d2349c587db921d3f639223/1200.m3u8
856.02ms,[BD]唐山新闻综合,https://stream1.freetv.fun/tang-shan-xin-wen-zong-he-8.ctv
856.03ms,江西卫视,http://36.32.174.67:60080/newlive/live/hls/31/live.m3u8
856.07ms,五亿探长雷洛传2：父子情仇,https://vip.ffzy-online.com/20221015/676_0dc45896/index.m3u8
856.41ms,愚公移山21,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4fb0ad5a89d4489c8ed8f43f066b7f47/1200.m3u8
856.72ms,芈月传,http://cdn.jdshipin.com:8880/huya.php?id=11352975
856.78ms,DD India,https://ythls.armelin.one/channel/UCGDQNvybfDDeGTf4GtigXaw.m3u8
856.79ms,6首好听情歌DJ,https://vdse.bdstatic.com//b9c765ede94b5d2bac8cb2a9afc70488.mp4
857.09ms,少儿动画061,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/02a7169eb3004e19b9e82c23d14cd5b2/1200.m3u8
857.14ms,[HD]延边卫视,https://stream1.freetv.fun/yan-bian-wei-shi-23.m3u8
857.17ms,Al-Sharqiya News,https://5d94523502c2d.streamlock.net/alsharqiyalive/mystream/playlist.m3u8
857.39ms,湖南卫视,http://bg5aqv.top:35455/itv/1000000005000265024.m3u8?cdn=ystenlive
857.50ms,湖南卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000265024.m3u8?cdn=ystenlive
857.53ms,[BD]河北卫视,https://stream1.freetv.fun/he-bei-wei-shi-10.ctv
857.57ms,CCTV7,http://2000.run:35455/itv/1000000005000265007.m3u8?cdn=ystenlive
857.60ms,Radio Piter Pan Tv,https://tvd-piter.fluid.stream/RadioPiterpanTV/livestream/chunklist_w1866496033.m3u8
857.71ms,求索动物,http://lt.hxtre.com:35455/itv/6000000002000010046.m3u8?cdn=wasusyt
857.79ms,小乔讲电影,https://www.goodiptv.club/douyu/8413908
857.80ms,股评汇,http://wouu.net:9977/udp/239.93.0.141:5140
857.98ms,少儿动画072,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/a8e7fb17e374468aaddebb92fbef7673/1200.m3u8
858.04ms,八大综合,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv039
858.09ms,[HD]ACTION MAX,https://stream1.freetv.fun/action-max-12.ctv
858.10ms,[SD]5USA UK,https://stream1.freetv.fun/5usa-uk-11.ctv
858.21ms,湖北卫视,http://3501776.xyz:35455/itv/1000000005000265023.m3u8?cdn=ystenlive
858.27ms,江苏-KiangsuGeneralNewsRadio,http://lzlive.vojs.cn/rTyLc36/92/live.m3u8
858.28ms,北京卫视,http://ott.eonn.cn:35455/itv/1000000005000265027.m3u8?cdn=ystenlive
858.28ms,少儿动画062,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d41be15b5f414ac79cd8e7637dee69ef/1200.m3u8
858.59ms,MDIIjoomusic,https://livecdn.live247stream.com/joomusic/tv/playlist.m3u8
858.59ms,家庭影院,https://stream1.freetv.fun/jia-ting-ying-yuan-13.ctv
858.62ms,生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-6.ctv
858.63ms,网络棋牌,http://ygbh.site/php/bfgd.php?id=141
858.79ms,北京卫视,http://183.11.239.36:808/hls/41/index.m3u8
858.84ms,浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-1.ctv
858.90ms,CCTV7,http://2000.run:35455/gaoma/cctv7.m3u8
858.93ms,[SD]5USA UK,https://stream1.freetv.fun/5usa-uk-3.ctv
859.02ms,六首伤感DJ舞曲《为爱受尽相思罪》《爱过了头心伤透》FHD,https://vdse.bdstatic.com//f27d59d8b75915e122f53c173e27a32e.mp4
859.14ms,少儿动画185,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/a015d52f7eb44b03bc406ea8bac3f317/1200.m3u8
859.29ms,生活时尚,https://stream1.freetv.fun/ipv6-sheng-huo-shi-shang-3.ctv
859.34ms,安徽西递牌坊,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8?contentid=2820180516001
859.60ms,CNR 乡村之声,http://ngcdn017.cnr.cn/live/xczs/index.m3u8
859.60ms,少儿动画191,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3c610fa5b9684f0b8f3d992ec4774e4c/1200.m3u8
859.65ms,巨兵长城28,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/aba5a0b8a7e44fda974b06f89a7f4fc5/1200.m3u8
859.69ms,神探狄仁杰,http://120.77.28.4:8648/yy.php?id=1351755386
860.09ms,重庆卫视,http://119.36.148.115:59901/tsfile/live/0142_1.m3u8
860.14ms,河北卫视,http://121.33.239.242:9901/tsfile/live/0117_1.m3u8
860.28ms,CCTV9高清,http://ygbh.site/php/bfgd.php?id=128
860.33ms,鄂东老男孩,https://www.goodiptv.club/douyu/8837707
860.43ms,经典都市频视,http://ali.hlspull.yximgs.com/live/asdfg32619.flv
860.50ms,吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8
860.57ms,CCTV9,http://bg5aqv.top:35455/itv/1000000005000265009.m3u8?cdn=ystenlive
860.58ms,[SD]海南新闻,https://stream1.freetv.fun/hai-nan-xin-wen-16.ctv
860.60ms,星爷影院,http://zzy789.xyz/douyu1.php?id=508118
860.63ms,少儿动画118,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c3e556a7b0e9453c9fe66d9dc9266ad9/1200.m3u8
860.74ms,吉林｜汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild
860.84ms,少儿动画046,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b02a892510364e10b051aaf3a6444ba7/1200.m3u8
860.86ms,CETV2,http://113.118.15.210:808/hls/78/index.m3u8
860.91ms,少儿动画073,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/88a72b128e5c4b2bba2a6defbdc9efd1/1200.m3u8
860.93ms,YOYO TV,https://ythls.armelin.one/channel/UCiWRSesvSYmY7YOyz0tv_zQ.m3u8
860.96ms,巨兵长城25,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7e26aa91ba2f45bcabfb2eac4d20fcb4/1200.m3u8
860.96ms,少儿动画070,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4232f67de07c4a5d81286a31ea47455c/1200.m3u8
860.97ms,CCTV-11,http://58.17.116.69:9908/tsfile/live/0001_12.m3u8
860.97ms,少儿动画055,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c35ea628e33c4df9a48aa0cc003afe72/1200.m3u8
861.11ms,巨兵长城27,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4a049506f801441a9add649fc6209661/1200.m3u8
861.13ms,湖南卫视,http://2000.run:35455/itv/1000000005000265024.m3u8?cdn=ystenlive
861.23ms,[BD]cctv第一剧场,https://stream1.freetv.fun/cctvdi-yi-ju-chang-4.ctv
861.34ms,Tele Pace Trento,https://5a1178b42cc03.streamlock.net/telepacetrento/telepacetrento/playlist.m3u8
861.39ms,吉林卫视,http://dsm.huarunguoji.top:35455/itv/5000000011000031117.m3u8?cdn=bestzb
861.45ms,堆堆港剧日记,http://dns.yiandrive.com:15907/huya/23903130
861.55ms,伊太刀刀,https://www.goodiptv.club/douyu/747764
861.57ms,TVCG 2,http://cdn3.bcdn.rs:1935/cg2/smil:cg2.smil/playlist.m3u8
861.58ms,江苏卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000265030.m3u8?cdn=ystenlive
861.72ms,少儿动画273,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/79d0862e69934cea8ba411e7a7f8b010/1200.m3u8
861.81ms,书画,http://ygbh.site/php/bfgd.php?id=180
861.92ms,少儿动画114,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5fdff8c43bde4b019fc1052db39c798c/1200.m3u8
861.99ms,少儿动画206,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/eda1c82647e54c2196aa15dc80def270/1200.m3u8
862.04ms,科幻电影(🚀),http://epg.112114.eu.org/douyu/12010522
862.43ms,香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0
862.96ms,CHANNELV,https://ramach.ddns.net/live/ramalive/index.m3u8
863.02ms,麦小兜-《清空》,https://vdse.bdstatic.com//2ea12d727100e436cfce922faee93901.mp4
863.12ms,斗鱼电视剧HD11,https://live.metshop.top/douyu/9650860
863.14ms,CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=1d0a7c51349d0d29392d62f5685c0adeccb58bc9a3ffea11a91caa97486b3676f1419283c7373cda120fc07d90d911e4191c58663b10666354a5140046e37437b3dfa6cb78242873fb16b97565
863.21ms,赌神1,https://vip.ffzy-online.com/20221017/865_74da177a/index.m3u8
863.23ms,少儿动画249,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3d4025a50e7f49529e8603d19878e1b5/1200.m3u8
863.24ms,天津卫视,http://59.48.75.130:3052/tsfile/live/0116_1.m3u8
863.33ms,NHK Kishou-Saigai Ⓢ,https://newssimul-stream.nhk.jp/hls/live/2010561/nhknewssimul/master.m3u8
863.40ms,TVB Plus,http://cdn.132.us.kg/live/tvbp/stream.m3u8
863.42ms,安徽卫视,http://112.74.115.68:35455/itv/1000000005000265025.m3u8?cdn=ystenlive
863.51ms,SCTV4,http://61.157.139.15:9901/tsfile/live/2411_1.m3u8?key=txiptv&playlive=1&authid=0
863.54ms,昭化综合,http://live.zhgbtv.cn:3100/hls/kwqtkbbi/index.m3u8
863.78ms,中国蓝新闻,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
863.81ms,Asahi Shimbun Digital,https://ythls.armelin.one/channel/UCMKvT0YVLufHMdGLH89J1oA.m3u8
863.84ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-21.ctv
863.96ms,韩国|NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
864.06ms,陕西乐家购物,http://gxlive.snrtv.com/sx6-SD.m3u8
864.12ms,SKULL -  Get Rich-[128M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgo6nB4gUo7LL92QY.mp4
864.19ms,CCTV1,https://stream1.freetv.fun/5d284520daa692f05f56035b16d3664f0e1d00c595102fbb480bdd9365d80e12.ctv
864.22ms,辽宁沈阳金廊,https://gcalic.v.myalicdn.com/gc/zsslsjjfsd_1/index.m3u8?contentid=2820180516001
864.29ms,愚公移山16,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/bbeaccceb6fc4a45b5cd7c7518516bc9/1200.m3u8
864.43ms,KCTV,https://tv.nknews.org/tvdash/stream.mpd
864.48ms,Kanal T Ⓢ,https://sc-kuzeykibrissmarttv.ercdn.net/kanalt/bantp1/playlist.m3u8
864.55ms,NBSKoreaAgriculturalBroadcasting,https://media.joycorp.co.kr:4443/live/ngrp:live_all/playlist.m3u8
864.63ms,陀枪师姐,http://cdn.jdshipin.com:8880/huya.php?id=23860039
864.65ms,江西卫视,http://113.118.15.210:808/hls/44/index.m3u8
864.74ms,德云两鬼,http://dns.yiandrive.com:15907/huya/298416
864.80ms,CCTV2,http://ott.eonn.cn:35455/itv/1000000001000023315.m3u8?cdn=ystenlive
864.83ms,呵护,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3e2d88a89cd9464e89f3b4b6353db194/1200.m3u8
865.04ms,Gold TV Sat,https://goldsattv.grupposciscione.knoxstreaming.com/live/masterpl.m3u8
865.06ms,赛事咪咕播04,http://mh0.asia:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
865.21ms,北京卡酷少儿,http://ygbh.site/php/bfgd.php?id=106
865.40ms,CCTV10,http://119.36.148.115:59901/tsfile/live/0010_1.m3u8
865.43ms,TV 2000,https://hls-live-tv2000.akamaized.net/hls/live/2028510/tv2000/master.m3u8
865.46ms,深圳卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000265028.m3u8?cdn=ystenlive
865.46ms,广东公共,https://stream1.freetv.fun/yan-dong-gong-gong-5.ctv
865.55ms,电影_女神系列,http://cdn.jdshipin.com:8880/huya.php?id=11336571
865.71ms,曲剧全集《惊蛰》-上集,http://gcw.bdcdn.shoujiduoduo.com/v/201105/8fb403bfce72a9ae63ec389b5c756092.mp4
865.79ms,CF.阿飞,http://dns.yiandrive.com:15907/huya/512000
866.14ms,阳高二人台农民艺术团排炼节目,http://gcw.bdcdn.shoujiduoduo.com/v/191108/8532cf712888e79cf19401ce0a8d7f21.mp4
866.25ms,唯心电视 (480p),https://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8
866.50ms,[SD]nhk bsプレミアム,https://stream1.freetv.fun/nhk-bspuremiamu-1.m3u8
866.60ms,重庆卫视,http://183.11.239.36:808/hls/53/index.m3u8
866.61ms,CCTV10,http://183.11.239.36:808/hls/28/index.m3u8
866.62ms,CCTV11,http://ott.eonn.cn:35455/itv/1000000005000265011.m3u8?cdn=ystenlive
866.72ms,少儿动画051,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b37b06579bbe462999d516b4ffca854e/1200.m3u8
866.74ms,山东威海成山头,https://gctxyc.liveplay.myqcloud.com/gc/drs01_1/index.m3u8
866.76ms,猪猪侠14,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2c1982fa7d54416a90655b17afb27bc9/1200.m3u8
866.85ms,云南,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/dc534f3d3730442a8b50334424ec2c78/main.m3u8
867.10ms,辽宁北方高清,http://ygbh.site/php/bfgd.php?id=071
867.14ms,大头儿子★02,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8c6227ce3d1d4c9297d5cfd9a08a4fa9/1200.m3u8
867.17ms,小熊的梦幻森林1,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b0f2b241c39c42beb732a5e73b5a9782/1200.m3u8
867.26ms,梅河口综合,http://stream4.jlntv.cn/mhk/sd/live.m3u8?zjild
867.29ms,康熙微服私访记,http://cdn.jdshipin.com:8880/huya.php?id=11342418
867.37ms,Super Simple Songs (1080p),https://app.viloud.tv/hls/channel/fb6891b829df2ea6dd6968b506a8c393.m3u8
867.39ms,Chukyo TV News,https://ythls.armelin.one/channel/UCxiRdfyH0FtFCRZTRfRsdsA.m3u8
867.41ms,贝爷求生,http://zzy789.xyz/douyu1.php?id=454867
867.41ms,[BD]纬来育乐,https://stream1.freetv.fun/wei-lai-yu-le-3.ctv
867.46ms,电影_罪犯,http://cdn.jdshipin.com:8880/huya.php?id=11352962
867.56ms,Nickelodeon Pluto TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5ca673e0d0bd6c2689c94ce3/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2a5108-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=5730720c-9e54-41d9-b73d-eab8fdac7291
867.57ms,动听DJ情歌《红颜知己》《今夜为你醉》《别忘了我在等你》等HD,https://vdse.bdstatic.com//92d49c2aebc0bbbe08149b8e08e4a443.mp4
867.62ms,CCTV16,http://58.17.116.69:9908/tsfile/live/0001_17.m3u8
867.62ms,海南卫视,http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8
867.81ms,Tv Qui Modena,https://59d7d6f47d7fc.streamlock.net/tvqui/tvqui/playlist.m3u8
867.86ms,巴基斯坦PTVHOME,https://cdn10.live-tv.cloud/hrpl/hrpl-abr/playlist.m3u8
867.88ms,CCTV10,http://bg5aqv.top:35455/itv/1000000005000265010.m3u8?cdn=ystenlive
867.99ms,凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-7.ctv
867.99ms,Tele8 Tv,https://57068da1deb21.streamlock.net/teletv8/teletv8/playlist.m3u8
868.01ms,Fox LiveNow,https://jmp2.uk/sam-USBA300024TN.m3u8
868.06ms,CCTV8,http://61.136.67.238:50085/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
868.14ms,CCTV-09咪咕,https://www.freetv.top/migu/673168140.m3u8?migutoken=749c49cdc31bb395e0349adc81010adc8707f80e51e9d3491ad67bfa71388ad768f7b52c8064338a7ef45eb7ddb192fb4937b21681c82499a0c16653ad9a9bec98ff5ce6ab183e4029bbdf269e
868.23ms,SCTV2,http://61.157.139.15:9901/tsfile/live/2416_1.m3u8?key=txiptv&playlive=1&authid=0
868.25ms,阅读•学习「音乐」,http://dns.yiandrive.com:15907/huya/21241813
868.34ms,威生天霖579,https://www.goodiptv.club/douyu/9393403
868.40ms,Rtv 38 Toscana,https://845d8509d2cb4f249dd0b2ae5755b6c2.msvdn.net/rtv38/rtv38_live_main/mainabr/playlist_dvr.m3u8
868.48ms,少儿动画288,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e55f52ff4cae44cda78051bf28b040fd/1200.m3u8
868.52ms,[BD]cctv-02,https://stream1.freetv.fun/cctv-02-1.ctv
868.58ms,[BD]無線新聞,https://stream1.freetv.fun/wu-xian-xin-wen-5.ctv
868.64ms,IHOT爱科幻,http://dsm.huarunguoji.top:35455/itv/2000000004000000033.m3u8?cdn=hnbblive
868.72ms,[SD]保定生活健康,https://stream1.freetv.fun/bao-ding-sheng-huo-jian-kang-4.ctv
868.80ms,少儿动画297,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6c438ef0a3cc492fa136ae39a4da941e/1200.m3u8
869.01ms,湖南卫视,http://183.223.157.33:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
869.08ms,CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-12.ctv
869.13ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-12.ctv
869.15ms,愚公移山11,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/78a9bf4753dd45a1ac0a01f4e9c2b378/1200.m3u8
869.25ms,[SD]tv5,https://stream1.freetv.fun/tv5-3.ctv
869.97ms,CCTV11,https://stream1.freetv.fun/3f3cbe35e4ab51d5138589e61d79f5d29e6862401940478ddfa92fb6fcd8a874.m3u8
870.00ms,广州综合,http://r.jdshipin.com/iR6Gq
870.12ms,吉林卫视高清,http://ygbh.site/php/bfgd.php?id=097
870.39ms,亳州农村,http://58.220.63.42/zbbf2.ahbztv.com/live/418.m3u8?wsSession=610820dacbd9b4b30fa93e2a-172672213903993&wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&wsiphost=local&wsBindIP=1
870.48ms,北京卫视高清,http://ygbh.site/php/bfgd.php?id=083
870.50ms,锦州新闻综合,http://ygbh.site/php/bfgd.php?id=277
870.58ms,湖南张家界御笔峰,https://gcalic.v.myalicdn.com/gc/zjjybf_1/index.m3u8
870.60ms,征途-张杰,https://vdse.bdstatic.com//f4818f131b890e065df16b6fdb173c46.mp4
870.77ms,Britney Spears、Tinashe - Slumber Party-[112M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgravV4gUokMeSqQU.mp4
871.06ms,新疆卫视,http://123.132.233.194:352/tsfile/live/0110_1.m3u8
871.10ms,[BD]澳亚卫视,https://stream1.freetv.fun/ao-ya-wei-shi-1.ctv
871.13ms,赛事咪咕播02,http://mh0.asia:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
871.32ms,安徽卫视,http://113.118.15.210:808/hls/40/index.m3u8
871.39ms,爱青春,http://wouu.net:9977/udp/239.93.42.16:5140
871.54ms,风云雄霸天下,http://cdn.jdshipin.com:8880/huya.php?id=21059612
871.84ms,开心锤锤动漫,http://dns.yiandrive.com:15907/douyu/9018297
871.94ms,伍敏中_全巧民_西安易俗社,http://gcw.bdcdn.shoujiduoduo.com/v/200310/80ae6bdea59162136af8fb3eba350725.mp4
872.24ms,[SD]rtvi,https://stream1.freetv.fun/rtvi-1.ctv
872.27ms,湖北综合,http://119.36.148.115:59901/tsfile/live/1005_1.m3u8
872.30ms,江苏-KiangsuMusicRadio,http://lzlive.vojs.cn/jAmO6Ng/92/live.m3u8
872.43ms,i-HOT爱历史,http://www.terrykang.xyz:35455/itv/6000000006000150630.m3u8?cdn=wasusyt
872.45ms,湖北卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000265023.m3u8?cdn=ystenlive
872.48ms,广东|广东综艺(4k),http://113.118.15.210:808/hls/9/index.m3u8
872.48ms,CNR 香港之声,http://ngcdn008.cnr.cn/live/xgzs/index.m3u8
872.58ms,[BD]cctv-12高清,https://stream1.freetv.fun/cctv-12gao-qing-2.ctv
872.64ms,浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
872.69ms,[HD]甄子丹电影,https://stream1.freetv.fun/zhen-zi-dan-dian-ying-4.ctv
872.71ms,曲剧《四郎探母》,http://gcw.bdcdn.shoujiduoduo.com/v/191208/1aef74e8889ab9199f60927ac66b0885.mp4
872.71ms,广安公共,http://live1.gatv.com.cn:85/live/GGPD.m3u8
872.87ms,少儿动画267,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/900a6d895d884a00b9d90baee0d28060/1200.m3u8
872.97ms,阳仔演笑会3,https://vdse.bdstatic.com//b837548733e6bd32629f9134457ad811.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T12%3A24%3A48Z%2F-1%2Fhost%2F21b407cd58e7d2f39864128a9160659f1f4845e2cf4c01c6e2a3f30be1dbc557
873.05ms,猪猪侠06,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e11a17cd7364479abef8f2dfceb63411/1200.m3u8
873.27ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-22.ctv
873.48ms,延边2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8
873.55ms,新疆卫视,http://183.11.239.36:808/hls/65/index.m3u8
873.78ms,安徽-安徽生活广播,http://satellitepull.cnr.cn/live/wxahshgb/playlist.m3u8
